bior1.1
RFC;62.769;65.000;63.462;66.846;65.077;66.154;65.385;64.231;63.077;66.154;63.846;63.615;64.769;63.615;64.385;64.538;66.769;61.692;62.538;65.308;66.385;64.538;65.000;62.385;60.692;64.538;66.231;63.308;65.077;66.385;65.308;65.077;62.538;62.923;64.385;63.615;64.154;65.231;65.077;62.615;66.846;62.615;64.231;64.000;62.692;64.000;67.154;60.538;65.769;64.231;66.231;65.692;65.308;64.308;66.692;64.769;63.000;64.923;64.385;62.385;64.308;65.154;65.692;62.615;63.154;65.923;65.077;66.385;61.231;63.692;65.692;65.000;63.769;65.846;61.692;65.077;64.538;65.692;64.769;64.692;62.077;64.769;66.077;64.308;64.769;62.385;64.462;62.692;66.154;64.154;63.769;64.000;64.231;63.923;63.231;65.231;64.154;64.615;65.615;65.154
KNN;87.538;88.692;85.846;87.385;86.385;86.615;87.385;87.308;87.385;88.231;88.231;86.077;85.615;85.385;88.231;86.154;87.538;86.385;87.077;88.385;88.000;87.231;86.308;86.000;86.692;85.385;87.769;87.385;88.692;88.000;88.385;85.769;86.846;87.077;87.923;85.923;88.308;87.154;86.923;86.769;87.308;88.462;88.462;88.538;87.692;86.462;87.000;85.923;86.692;87.846;89.154;87.308;88.000;87.846;87.615;86.231;85.538;85.846;87.231;88.231;86.231;88.385;86.923;87.462;85.769;87.846;86.769;86.692;87.000;86.538;89.308;88.077;87.308;87.769;87.615;88.000;88.308;87.231;86.692;89.000;88.154;87.615;87.000;87.308;88.615;88.154;86.308;86.154;87.462;86.615;87.846;87.769;87.538;87.923;86.385;88.385;88.385;86.154;88.077;88.769
GNB;87.923;88.615;88.154;87.000;87.077;88.000;86.923;87.923;86.385;87.308;88.385;86.077;87.615;85.846;87.077;86.538;86.538;88.000;85.769;88.231;88.692;86.385;86.923;88.385;86.385;88.231;85.385;88.308;89.615;87.615;90.077;86.769;88.154;88.462;88.077;88.538;88.154;86.538;86.077;87.846;88.769;87.538;87.769;87.077;88.231;86.000;87.000;87.846;87.692;85.385;87.846;86.692;87.000;87.000;87.462;86.846;89.000;85.923;88.846;89.000;86.615;88.692;88.000;88.385;88.923;89.615;87.923;88.769;87.154;88.077;87.846;87.615;88.692;86.154;87.000;86.769;86.769;89.846;87.231;88.462;88.231;87.308;87.846;88.231;87.385;86.692;86.154;87.077;87.846;87.923;89.923;88.846;85.385;87.615;88.462;89.308;88.077;88.923;88.769;88.385
SVM;86.923;86.769;86.846;86.615;87.000;87.538;88.846;88.000;86.538;87.000;87.077;87.000;86.769;86.923;88.154;87.077;88.000;86.769;87.462;88.308;89.462;88.154;84.692;87.154;85.462;86.538;86.615;87.385;89.077;87.000;88.154;87.692;87.923;87.154;87.462;87.077;87.846;87.846;87.846;87.538;88.154;87.846;89.000;88.615;88.308;85.769;87.769;87.385;86.692;88.000;87.923;87.692;86.846;87.308;86.077;87.923;88.846;86.615;88.923;86.846;86.615;88.769;89.385;86.923;87.846;88.538;87.462;87.769;87.000;88.231;87.769;88.615;87.308;88.000;87.462;88.077;87.769;89.462;86.846;88.385;87.615;86.538;88.538;87.846;87.692;88.769;85.923;87.615;88.769;87.000;88.846;89.077;88.231;88.308;87.154;87.615;88.000;88.692;89.308;88.231
bior1.3
RFC;62.615;63.769;62.154;67.385;62.923;64.308;62.846;63.769;62.846;65.308;63.538;65.154;64.154;62.692;64.000;63.385;63.462;61.231;63.231;64.846;66.154;62.923;65.000;62.615;64.385;62.615;62.077;62.154;64.923;64.769;64.538;60.077;65.154;63.692;64.615;65.615;64.923;64.308;65.154;64.231;64.154;65.231;65.231;63.308;64.615;64.077;61.231;62.385;66.231;62.769;62.308;64.769;65.000;64.923;63.692;66.077;63.769;65.692;64.769;65.231;62.231;64.000;60.769;65.769;64.308;67.615;63.077;65.077;64.769;64.462;64.231;65.692;65.077;65.615;63.615;63.846;62.769;64.308;60.846;64.462;64.385;62.615;64.615;62.000;65.000;64.692;62.615;63.385;64.231;64.846;61.923;63.615;65.077;67.077;62.308;65.154;63.923;65.077;63.077;64.846
KNN;86.846;88.231;86.308;87.231;86.615;86.385;87.615;87.692;87.923;88.308;88.308;86.308;85.769;85.308;87.462;86.000;88.077;87.385;86.385;87.615;88.308;87.385;87.000;85.538;86.154;85.231;87.846;88.077;88.308;88.000;87.538;85.769;86.462;87.000;88.462;86.000;88.077;86.692;85.846;87.308;87.769;88.385;88.615;88.077;87.154;85.538;87.615;85.462;87.000;87.846;88.769;86.615;88.385;87.692;87.462;85.692;86.154;86.000;87.769;88.308;86.308;89.077;86.692;87.385;85.538;88.154;86.615;87.308;87.462;87.077;89.000;88.769;88.077;87.308;87.308;87.769;88.077;87.000;87.000;89.308;86.769;86.077;86.385;87.615;89.000;87.154;85.385;85.615;88.308;86.231;88.385;87.385;87.462;87.615;86.231;87.923;87.615;85.538;87.692;88.385
GNB;87.308;89.615;87.923;88.538;87.462;86.077;87.462;88.000;86.231;87.385;87.923;87.385;86.385;86.154;87.615;86.000;88.385;87.538;86.846;88.308;90.077;86.231;87.692;88.231;86.538;87.462;86.154;86.769;89.308;88.000;89.538;87.077;87.077;88.077;87.923;87.769;88.154;88.846;86.385;86.462;88.846;88.000;87.385;88.308;88.462;84.462;86.538;87.923;86.692;87.385;87.923;88.154;86.923;88.000;87.846;86.923;86.846;86.692;90.692;88.231;87.154;87.846;88.385;88.538;88.615;88.769;87.462;88.308;87.462;87.769;87.846;87.538;88.000;86.923;87.385;88.154;88.385;88.769;87.077;87.769;87.308;87.231;87.769;87.692;86.923;87.846;85.615;86.538;87.462;88.923;89.538;88.615;87.000;85.462;88.154;88.538;88.231;87.846;87.385;87.077
SVM;86.923;87.846;86.769;86.385;86.923;87.077;88.231;88.538;87.615;88.154;89.000;87.462;87.077;87.692;88.385;87.385;88.308;87.231;88.308;89.231;90.154;87.462;86.231;88.077;85.462;86.769;87.385;87.308;88.462;87.308;87.846;86.846;87.000;87.462;87.923;87.615;88.000;88.000;87.923;87.769;89.000;87.846;89.000;88.846;88.000;86.077;87.769;87.000;86.692;86.615;88.462;87.077;86.385;87.692;88.077;86.000;87.923;87.923;88.538;87.462;86.077;88.154;88.231;87.077;88.308;88.077;88.231;88.000;87.462;88.385;87.769;89.308;87.308;88.385;88.462;87.538;88.231;88.692;87.462;87.692;87.154;87.692;88.538;87.154;87.923;88.923;86.154;86.846;88.846;87.077;89.077;88.846;86.846;86.692;87.385;87.769;88.000;88.308;88.538;88.462
bior1.5
RFC;60.385;63.538;62.231;64.462;63.308;63.538;65.231;64.615;62.231;64.692;60.692;66.154;64.308;62.077;63.846;60.231;66.154;65.538;63.231;62.538;65.538;64.154;63.692;62.615;60.077;61.462;64.077;65.538;64.538;65.000;64.692;64.923;62.769;62.846;66.462;62.077;63.308;63.462;60.923;61.923;61.000;66.462;64.462;62.846;63.692;65.231;63.923;60.846;64.308;63.538;65.077;63.077;64.462;63.077;64.000;65.385;63.923;64.846;63.615;65.462;63.923;63.308;62.538;61.692;64.538;65.769;62.846;64.923;62.154;61.538;60.923;61.615;63.692;63.308;65.154;62.077;64.692;65.231;61.769;62.923;67.538;65.923;63.538;62.923;64.538;63.385;59.385;60.769;64.462;64.923;62.769;64.385;66.154;63.692;64.385;64.385;65.308;61.692;63.615;61.462
