bior1.1
RFC;53.000;52.615;53.538;55.077;51.769;52.077;54.231;50.923;52.769;52.231;56.615;55.000;53.846;51.154;53.231;52.385;51.308;51.769;52.538;52.385;54.231;52.923;51.846;53.846;53.769;54.077;54.692;51.231;54.077;53.231;52.923;53.154;52.231;52.846;52.385;54.692;53.077;53.692;53.231;50.769;54.615;54.692;54.615;53.000;52.385;50.923;55.308;53.769;52.154;53.077;52.000;55.615;51.846;53.923;53.462;54.231;54.231;50.769;53.000;55.462;52.769;53.154;51.385;53.000;50.385;53.462;53.385;54.462;48.615;50.846;52.385;52.923;53.769;51.769;49.692;52.462;53.154;51.231;50.615;55.462;54.769;52.769;58.308;53.538;53.615;52.692;52.231;52.231;53.615;51.692;54.615;55.538;55.077;50.923;51.385;53.308;55.077;54.769;52.615;52.769
KNN;44.615;44.846;43.385;45.308;45.231;43.154;45.154;42.462;44.615;45.923;45.615;46.077;43.692;45.000;44.769;41.462;44.538;43.923;44.769;44.615;44.462;40.462;43.692;44.154;43.923;44.769;44.231;45.000;42.308;47.231;44.077;45.385;43.308;45.615;43.385;43.846;43.692;45.308;43.846;43.846;46.308;47.385;45.154;45.000;45.615;43.538;45.615;42.077;45.154;44.077;45.615;45.077;43.462;43.000;44.077;42.231;44.615;42.846;45.308;44.692;42.923;43.385;42.923;44.308;43.308;43.923;43.769;46.000;43.769;44.231;46.385;44.000;45.385;45.923;44.692;44.538;44.692;43.615;44.846;48.077;45.615;45.154;46.615;45.231;44.308;45.308;45.000;44.385;44.231;44.154;45.769;44.077;45.769;45.462;44.385;46.308;45.923;45.615;45.538;46.385
GNB;34.308;32.154;33.385;37.769;34.000;35.077;35.846;32.923;38.231;33.769;35.462;36.769;31.692;34.308;32.154;32.462;35.692;32.462;31.538;35.769;36.308;33.769;35.154;35.077;33.000;37.154;34.769;32.692;33.077;36.154;35.231;36.231;33.154;33.923;35.462;35.538;36.154;35.077;33.231;35.769;33.385;34.692;36.692;33.615;34.462;33.385;34.769;32.923;34.769;34.615;37.538;35.538;35.077;33.308;34.692;35.231;36.923;33.615;35.308;34.846;33.692;32.923;33.000;37.077;34.462;35.154;37.462;36.462;32.077;32.692;34.923;35.385;32.923;32.923;31.615;34.385;35.615;35.231;36.154;38.231;35.385;32.923;37.462;35.385;32.154;34.615;33.923;33.692;34.692;35.154;39.000;35.077;33.615;31.692;34.846;37.769;34.000;35.000;37.846;35.692
SVM;95.769;96.000;95.000;95.923;95.000;95.308;95.538;96.308;95.000;95.154;95.769;95.077;94.692;95.615;96.077;95.846;96.462;95.385;95.231;96.077;96.538;95.538;94.615;95.846;95.154;95.154;95.000;94.615;96.615;95.000;96.000;96.308;96.000;95.923;95.231;94.846;95.769;95.231;95.615;94.385;96.308;96.000;96.692;95.923;96.000;94.000;95.538;94.692;95.538;95.154;96.154;95.846;95.385;95.692;95.692;95.538;96.308;95.000;96.538;95.308;95.846;96.000;95.308;95.923;95.846;95.154;95.769;96.077;94.923;95.462;96.308;96.538;96.308;96.308;95.308;96.000;95.077;96.615;95.000;95.692;95.846;95.462;94.846;97.154;95.923;96.000;94.308;94.846;96.308;95.846;96.538;96.077;94.923;95.000;94.692;95.923;95.846;95.923;96.385;96.615
bior1.3
RFC;57.385;58.385;58.462;58.231;57.692;57.769;56.385;56.000;58.846;57.923;58.231;57.923;55.769;55.615;60.308;55.923;57.615;56.538;55.308;58.000;58.385;57.615;56.077;57.538;56.000;58.923;57.000;61.385;57.846;57.846;59.846;56.231;57.846;58.692;59.538;57.154;58.615;59.385;56.231;57.077;56.615;57.000;58.462;58.692;54.462;57.385;58.231;56.385;58.000;57.231;54.846;59.462;58.462;55.308;58.923;57.154;56.154;54.154;60.231;57.077;57.385;56.154;56.077;58.769;53.308;57.923;59.077;57.615;54.692;53.385;58.846;55.231;59.385;56.385;55.923;60.769;57.923;58.923;58.769;59.538;56.846;57.385;58.462;56.231;56.385;58.385;57.846;56.769;56.308;57.308;58.692;59.462;60.077;57.231;56.538;57.538;58.231;60.846;62.231;56.231
KNN;43.846;43.692;42.538;44.308;44.231;42.846;44.077;42.077;43.462;44.231;43.462;45.000;43.000;43.308;43.923;42.385;44.846;44.308;43.462;42.385;44.308;42.231;43.077;43.846;43.538;43.000;43.846;44.231;43.692;46.077;42.462;43.769;42.231;44.000;43.385;42.308;43.769;44.385;42.385;42.231;45.538;46.000;44.077;44.000;44.231;43.000;44.385;40.846;44.692;45.154;44.538;45.077;42.769;44.077;43.000;41.538;42.769;39.846;43.231;44.538;42.154;42.615;42.538;42.615;42.231;43.154;42.308;46.385;42.615;43.692;44.692;43.462;44.154;44.077;43.692;42.231;43.462;43.077;44.769;44.923;44.769;43.308;45.769;45.077;44.385;44.692;44.231;44.385;42.231;44.077;43.692;45.154;43.769;44.692;43.462;44.385;44.846;44.769;43.846;45.385
GNB;48.923;50.154;48.308;51.385;47.308;49.231;49.692;48.769;49.308;50.231;49.154;52.154;47.385;46.769;46.615;47.231;47.077;45.692;47.462;50.000;51.462;49.231;49.923;51.000;46.923;49.615;48.615;49.385;46.538;50.846;50.692;52.769;47.462;49.615;50.308;49.385;49.538;49.385;48.385;50.462;49.923;49.154;52.769;47.615;48.000;47.923;49.615;46.615;48.615;50.385;51.769;50.462;47.538;47.154;49.538;50.231;50.385;45.615;48.462;50.154;48.769;48.308;48.538;51.692;49.846;50.308;49.308;48.308;45.385;45.231;50.538;49.308;48.077;47.538;47.308;48.923;49.846;48.231;50.000;51.846;47.231;47.385;50.923;49.923;46.462;50.308;49.308;48.846;49.154;52.000;52.846;47.923;50.154;48.308;48.615;51.154;50.308;49.846;49.846;52.154
SVM;95.385;95.615;94.769;95.154;94.769;95.154;95.538;96.077;95.154;95.692;96.077;95.154;94.462;95.385;96.077;95.231;96.000;95.154;95.615;95.538;96.692;95.923;95.385;95.846;95.000;94.769;94.846;94.462;96.385;94.615;95.000;95.385;95.538;95.308;96.000;94.846;95.769;94.538;95.385;95.385;96.231;95.538;96.077;95.692;95.462;94.077;95.000;95.000;96.154;95.231;95.538;95.923;95.462;95.538;95.923;95.615;96.077;94.231;95.923;95.077;95.692;96.385;94.923;96.077;95.615;95.923;94.923;96.000;94.846;95.692;95.154;95.692;96.000;95.769;95.846;95.769;94.615;95.923;94.923;95.231;95.154;95.385;95.077;95.769;96.462;95.692;93.231;95.000;95.692;95.462;96.692;96.231;94.462;94.077;94.769;95.692;96.077;95.769;96.462;96.846
bior1.5
