bior1.1
RFC;65.077;52.077;56.462;59.923;63.000;64.231;62.615;64.769;63.077;61.538;63.000;63.077;53.923;62.692;55.000;62.538;51.462;63.000;64.769;64.000;65.615;61.769;64.077;66.538;62.077;64.538;53.231;61.462;63.385;62.000;64.846;62.538;66.923;59.769;65.692;63.538;63.769;64.846;47.846;64.000;69.000;60.462;55.308;64.231;64.231;59.462;64.231;66.077;65.231;61.846;64.385;56.769;62.462;62.385;66.385;61.385;63.615;62.154;61.308;66.846;58.615;63.769;61.538;63.385;60.846;60.538;62.154;64.846;63.385;65.077;63.308;62.923;63.308;65.077;66.385;64.077;65.385;56.615;63.000;58.308;58.692;68.308;52.769;65.692;57.385;52.692;60.154;62.923;54.308;51.154;58.692;64.692;67.615;61.846;62.769;65.385;56.308;52.154;58.000;62.231
KNN;97.231;71.385;66.846;97.077;95.923;96.538;96.154;97.308;97.077;97.308;96.769;97.538;68.692;97.077;64.462;97.231;66.231;96.231;96.385;97.077;97.692;96.538;96.615;97.615;98.154;96.615;69.538;96.077;96.846;96.538;96.923;95.923;97.923;97.308;96.692;96.769;97.077;96.769;70.077;96.769;97.538;97.154;69.538;97.923;97.231;71.692;96.769;96.615;97.154;96.308;97.615;70.385;97.385;97.385;96.692;96.769;96.615;96.462;96.923;96.385;97.308;97.308;97.077;97.308;98.000;97.077;96.538;96.538;96.538;96.308;96.692;97.308;97.231;96.769;97.231;97.692;96.923;68.615;97.462;71.538;70.231;97.462;70.077;97.462;72.462;70.000;97.077;96.462;72.231;68.692;69.846;96.692;97.000;96.846;95.846;97.231;66.923;66.692;66.462;96.308
GNB;75.692;19.000;15.692;76.538;76.154;75.231;76.692;82.923;79.462;79.846;81.692;80.308;17.154;81.077;16.308;82.231;17.154;79.462;77.154;78.308;81.538;80.538;74.462;81.308;74.154;79.154;16.000;79.154;81.538;81.000;80.462;78.615;83.769;79.077;81.538;79.538;78.308;77.462;17.692;78.231;83.462;81.231;19.615;68.769;76.385;17.385;79.231;81.385;77.538;75.385;77.769;21.000;79.462;76.615;77.538;75.846;82.000;78.154;79.462;81.077;68.769;81.308;77.692;79.923;79.077;79.692;78.846;81.615;78.000;76.385;80.077;79.385;81.692;78.923;78.846;79.923;80.769;16.462;78.769;19.308;17.769;76.538;17.923;78.077;19.000;21.077;76.846;79.308;20.615;19.231;20.000;81.615;81.077;77.385;75.385;80.615;18.308;17.769;16.154;75.846
SVM;94.846;94.692;93.769;95.000;95.154;94.846;94.538;95.923;95.385;95.000;95.462;95.538;93.692;95.385;94.231;95.538;95.692;94.154;94.692;95.385;96.077;95.923;94.692;95.462;95.308;95.000;94.462;94.615;95.538;95.308;94.769;94.615;96.231;95.462;94.923;94.308;94.846;94.538;95.615;94.846;95.538;95.231;94.000;95.385;95.538;92.923;94.923;94.000;94.769;94.769;95.615;95.769;95.615;95.615;95.000;94.462;94.923;95.077;95.231;94.308;95.538;96.154;95.077;95.538;95.692;94.923;94.538;94.462;94.923;95.308;94.923;95.308;95.615;94.846;95.154;95.308;94.462;95.231;95.462;94.000;95.923;94.615;95.308;96.077;94.615;95.154;94.231;95.077;94.846;94.308;95.154;95.308;94.769;94.000;94.615;95.231;94.231;94.000;95.538;95.308
bior1.3
RFC;63.692;54.231;53.462;62.538;63.077;61.769;63.231;62.615;65.000;62.462;63.923;62.846;51.000;61.846;57.923;63.692;53.692;65.231;63.154;63.692;66.538;61.923;63.000;61.077;64.000;62.385;57.462;61.154;63.846;66.692;64.769;62.846;64.154;62.538;64.769;63.308;60.923;61.692;52.231;62.385;64.538;63.769;55.923;61.846;61.385;49.923;63.923;65.538;61.615;62.769;66.923;56.385;62.923;63.154;62.462;60.692;63.769;62.077;64.231;64.231;57.538;62.308;62.385;63.385;60.615;63.154;59.769;62.923;61.769;65.308;58.923;65.462;62.769;61.769;63.769;62.615;64.769;59.231;64.923;57.231;56.308;61.385;52.231;67.692;53.154;50.923;61.385;65.077;52.231;55.077;52.692;63.000;63.769;60.462;60.154;65.000;53.231;55.154;54.923;59.769
KNN;97.000;66.385;64.769;96.923;95.692;96.538;96.308;97.231;97.538;97.154;96.769;97.769;65.462;96.692;62.462;97.077;64.000;96.231;96.308;97.077;97.615;96.923;96.462;97.308;98.077;96.538;67.692;95.923;97.154;96.462;96.692;96.077;97.769;97.154;96.538;96.615;97.154;96.769;67.462;96.923;97.154;96.923;66.308;97.923;97.154;69.385;96.692;96.692;97.077;96.385;97.538;67.538;97.308;97.462;96.231;96.923;96.538;96.077;97.077;96.462;97.000;97.308;97.000;97.385;97.769;97.077;96.154;96.385;96.615;96.308;96.769;97.154;97.308;96.615;97.154;97.923;96.846;66.462;97.308;66.692;67.769;97.385;66.154;97.615;68.615;66.923;97.000;96.615;70.385;66.000;66.692;96.538;96.769;96.769;95.923;96.923;64.077;64.769;64.231;96.154
GNB;70.462;16.538;14.538;75.692;76.000;75.308;76.385;81.462;78.692;80.846;80.615;80.154;14.385;80.154;14.462;81.077;15.692;79.769;76.000;79.077;81.077;79.923;74.154;79.692;73.615;78.462;14.462;78.923;79.769;81.154;79.308;78.308;84.000;77.615;79.692;78.231;75.462;77.000;16.385;78.385;82.923;80.077;14.923;68.231;75.769;16.538;78.769;80.538;76.923;75.231;77.846;19.692;78.000;78.154;77.615;76.231;82.692;77.000;79.385;80.308;68.308;79.308;77.231;79.462;78.077;80.000;78.154;81.692;77.462;75.615;80.000;80.692;81.000;78.154;78.154;80.692;80.000;16.077;79.308;15.692;14.923;75.846;16.538;77.385;16.923;18.846;77.308;78.000;18.308;17.538;18.000;82.615;81.462;76.385;74.692;81.077;16.077;16.538;14.538;76.077
SVM;95.154;94.308;93.923;95.154;95.385;95.077;94.231;95.923;95.154;95.000;95.231;95.462;93.846;95.308;93.615;95.615;95.154;94.000;94.462;95.077;95.615;95.846;94.846;95.769;95.385;94.769;94.231;94.462;95.077;95.077;94.692;94.769;96.154;95.154;94.692;94.154;95.000;94.308;95.692;95.077;95.385;95.077;93.923;95.538;95.231;93.846;94.692;94.462;94.538;95.308;95.615;95.692;95.385;95.692;94.846;94.231;94.923;94.692;95.000;94.538;95.000;96.462;95.231;95.462;95.231;94.615;93.538;94.462;94.692;94.615;94.615;95.000;95.615;94.692;95.538;95.462;94.769;94.923;95.385;93.385;94.846;94.692;94.462;95.846;94.308;94.923;93.923;94.769;94.846;94.077;94.538;95.385;94.923;94.231;94.615;95.000;94.385;93.923;95.538;95.154
bior1.5
RFC;63.231;50.077;55.615;64.615;63.846;62.231;62.385;61.615;62.154;64.462;64.000;60.846;47.923;62.923;55.692;62.923;53.538;62.308;61.154;60.538;67.231;64.692;63.692;61.923;67.692;65.385;51.154;62.385;61.615;64.846;61.538;61.231;63.308;60.692;64.308;64.154;62.769;62.692;55.000;65.000;64.000;60.615;58.000;60.154;63.385;55.923;63.385;66.154;63.846;62.385;63.846;54.692;62.615;60.462;65.154;63.923;63.692;63.538;64.692;63.000;61.385;63.385;61.154;60.615;63.385;65.615;61.615;60.923;60.923;63.000;61.846;62.077;62.385;64.462;65.462;63.538;63.769;57.000;63.308;53.308;53.462;62.000;53.615;61.231;48.308;55.154;60.923;62.538;51.231;52.000;55.308;62.692;64.077;63.462;62.385;64.385;52.846;54.385;52.077;62.000
KNN;97.154;64.385;64.154;96.923;95.846;96.692;96.154;97.462;97.538;97.000;96.923;97.308;64.769;96.846;61.462;97.154;63.385;96.154;96.462;97.000;97.385;96.692;96.615;97.385;97.846;96.769;65.000;95.923;97.308;96.769;96.923;95.923;97.923;97.154;96.462;96.538;97.077;96.692;65.615;96.615;97.154;97.000;65.462;97.923;97.077;67.923;96.769;96.615;97.077;96.462;97.538;65.846;97.385;97.462;96.231;96.462;96.385;96.154;97.077;96.308;96.615;97.231;97.000;97.308;97.692;97.308;96.154;96.538;96.385;96.385;96.923;97.308;97.154;97.077;97.231;97.846;96.923;65.462;97.077;64.923;65.923;97.308;65.846;97.615;67.154;65.692;96.769;96.692;68.769;64.462;65.692;96.615;96.769;96.923;95.846;96.846;63.769;62.769;62.769;96.154
GNB;70.615;16.308;14.692;76.000;75.692;73.231;75.538;80.923;77.923;79.462;79.538;80.385;13.308;80.615;13.692;80.462;14.462;79.462;75.615;79.538;80.385;79.923;73.923;78.692;73.385;79.308;14.462;78.077;80.154;79.462;78.615;78.154;84.154;77.615;79.769;78.462;76.846;77.462;14.846;76.923;81.385;79.615;13.923;66.769;74.923;15.231;79.462;80.615;76.231;75.385;77.231;18.462;77.615;77.692;78.154;75.769;83.077;76.769;79.231;81.308;69.462;79.231;75.923;79.462;75.692;79.308;77.154;80.923;77.154;73.308;79.923;79.308;81.308;78.692;76.846;79.769;80.308;15.154;80.000;15.923;14.692;75.385;17.615;76.923;17.077;16.923;76.231;78.385;18.769;15.462;16.692;81.462;80.538;76.846;73.462;80.846;14.308;16.462;14.385;75.385
