bior1.1
RFC;76.974;79.441;77.796;78.289;76.727;76.809;76.974;75.164;77.961;75.987;76.727;76.809;75.164;76.316;75.329;75.493;75.740;78.783;78.043;77.632;77.385;78.372;75.329;77.878;75.576;75.740;78.454;79.441;76.069;74.671;76.562;77.632;76.645;78.865;74.260;76.974;77.467;75.082;77.138;75.164;75.822;76.234;76.727;77.138;78.947;76.316;75.987;74.753;79.276;77.385;75.658;77.303;79.523;76.645;76.891;77.632;76.645;76.151;76.069;75.000;77.549;78.618;77.796;74.753;75.905;79.030;77.632;77.385;76.727;76.727;76.562;78.454;76.809;76.727;76.151;79.112;81.003;76.480;77.138;77.303;78.618;75.576;76.562;75.082;76.480;77.138;74.753;78.207;74.918;77.632;74.589;76.645;76.727;77.549;77.220;78.947;77.714;79.359;74.671;76.809
KNN;87.582;89.309;88.405;87.582;88.240;88.980;88.816;87.747;88.734;87.993;86.924;87.829;87.747;86.513;85.938;86.266;86.266;88.405;89.309;88.734;86.678;88.816;87.253;86.924;87.664;86.184;88.405;89.309;88.569;86.924;87.993;87.664;87.089;88.569;86.349;88.898;88.240;85.938;89.309;87.253;88.158;87.664;87.418;88.569;87.911;86.513;86.842;87.993;88.487;88.651;87.664;87.829;88.816;87.664;87.418;87.747;88.076;86.184;87.911;87.911;88.898;88.240;86.842;87.829;87.089;89.062;87.418;87.747;87.253;87.171;87.747;88.322;88.980;87.829;87.993;88.651;87.911;87.336;87.829;87.582;87.747;87.664;88.076;86.760;86.513;87.500;87.007;88.487;87.664;88.405;86.842;87.911;88.405;88.405;87.829;88.158;86.760;88.322;85.444;87.911
GNB;80.263;81.826;80.674;81.332;79.852;81.826;83.141;80.099;80.839;83.059;82.566;82.730;81.003;81.003;78.536;79.852;79.934;82.155;81.332;81.908;80.839;82.566;81.086;81.086;81.168;79.934;81.908;81.743;81.414;81.086;80.428;82.730;80.839;81.661;79.194;82.237;82.237;81.168;81.250;80.181;81.990;78.865;82.072;81.579;82.401;80.674;80.428;82.401;81.497;81.332;83.059;82.155;81.908;80.757;81.497;81.003;79.688;78.701;81.168;80.757;82.648;81.497;80.592;82.237;80.921;82.730;80.757;81.332;82.977;80.510;80.921;81.003;82.484;82.319;80.428;83.717;81.497;82.155;81.086;80.757;83.059;81.414;79.770;79.605;80.592;80.757;80.016;81.003;81.086;83.799;80.510;80.099;80.428;81.250;82.401;83.306;80.016;82.895;78.454;80.263
SVM;82.730;82.072;81.250;83.059;81.414;83.635;83.306;81.661;81.826;82.401;82.072;82.977;82.484;81.826;80.016;82.237;80.921;83.388;82.155;82.977;81.743;83.470;82.401;81.579;82.648;81.414;82.237;84.951;81.086;80.428;82.155;81.250;81.661;83.224;78.618;83.141;82.648;78.618;84.293;81.086;81.497;80.263;82.812;81.168;82.566;81.826;80.428;83.717;81.168;82.072;81.086;82.484;80.428;83.306;82.319;80.510;81.250;80.181;81.086;82.155;82.484;80.510;81.250;82.319;81.414;81.332;81.086;82.072;82.484;82.977;83.224;83.224;82.155;80.839;80.181;83.882;85.855;82.319;82.730;80.674;83.882;83.141;82.401;83.059;80.839;80.016;81.086;82.730;82.237;82.484;81.003;80.099;82.155;81.168;81.332;84.211;81.497;84.622;79.030;81.579
bior1.3
RFC;77.878;79.523;76.398;78.207;79.112;79.934;80.016;79.194;80.099;80.428;80.181;79.276;79.030;77.632;78.372;79.030;77.467;79.770;79.770;80.016;79.523;80.510;77.138;79.770;79.770;75.411;80.674;79.770;79.441;78.783;77.714;78.372;78.536;78.701;77.878;79.112;78.207;77.878;79.523;78.536;78.536;76.727;77.796;80.428;78.865;78.289;79.441;78.372;80.263;79.030;78.207;79.934;78.783;79.934;80.345;80.921;79.934;77.385;79.112;78.289;80.757;78.701;77.961;79.688;77.056;79.852;78.289;79.441;78.783;80.428;79.852;77.632;80.345;78.454;78.043;81.003;78.043;79.934;79.276;78.701;79.359;78.783;80.345;77.878;78.701;78.289;78.289;79.194;78.125;78.783;78.947;77.878;78.043;78.865;79.605;79.688;78.618;80.181;78.289;79.441
KNN;88.158;90.461;90.872;89.638;89.720;91.036;90.872;89.638;90.049;89.967;88.651;89.474;89.391;88.076;88.405;88.240;87.582;90.132;89.803;89.556;88.816;89.967;88.734;89.309;89.720;88.569;90.461;91.694;89.803;89.638;89.967;89.062;88.898;89.556;87.336;90.049;90.461;88.734;90.625;89.309;89.391;89.803;89.967;89.885;89.474;89.391;88.816;88.569;90.378;89.720;89.803;89.227;89.885;90.625;89.638;89.638;90.625;88.898;88.158;90.543;89.967;90.378;89.474;89.803;87.747;90.296;88.322;89.556;89.227;89.474;90.049;89.556;90.707;90.296;89.062;89.227;91.118;89.391;89.556;88.240;89.885;89.556;89.227;88.651;88.898;89.803;89.803;90.378;89.309;90.049;88.734;90.214;88.487;90.378;89.967;89.720;89.309;89.967;87.664;88.980
GNB;82.484;85.280;82.648;83.799;84.046;84.539;83.470;83.470;83.964;85.115;84.704;85.444;84.868;83.141;81.332;83.224;82.648;85.280;83.799;84.539;83.882;84.951;83.306;84.293;84.293;82.484;83.799;84.457;84.951;85.197;84.293;83.799;82.812;84.128;82.895;82.977;84.293;83.964;84.211;82.237;84.046;82.895;85.444;82.895;84.786;84.457;83.141;84.293;83.635;83.882;84.868;82.648;83.717;84.539;83.141;84.211;83.717;81.579;82.648;84.046;84.539;83.882;83.717;84.704;82.977;83.717;84.211;83.799;85.197;83.141;84.704;84.046;84.211;84.704;83.882;85.609;85.115;85.033;83.553;82.401;85.444;83.388;82.648;82.319;83.388;82.566;83.470;85.115;83.553;84.951;83.224;83.717;83.059;84.457;85.033;85.773;82.812;86.266;82.484;83.306
SVM;85.280;87.007;84.128;85.773;83.553;85.444;86.020;83.717;83.141;84.539;85.444;85.855;85.938;85.280;82.566;84.622;83.141;85.526;84.539;84.622;85.033;84.951;84.375;84.704;84.375;83.882;84.539;87.253;84.539;84.786;85.773;84.046;84.539;84.539;80.510;85.197;85.691;82.812;85.197;85.362;83.388;82.319;86.266;84.704;85.609;84.868;84.046;84.951;84.457;83.717;85.938;84.539;85.609;84.293;85.033;84.211;84.293;83.717;83.717;84.293;85.033;84.211;83.470;85.773;84.128;84.786;84.457;82.977;85.526;86.595;87.171;83.141;84.046;83.059;83.553;85.938;85.855;85.197;85.197;84.293;86.431;84.786;84.293;84.211;84.046;81.908;82.648;86.678;83.141;84.786;84.457;84.704;84.128;83.799;85.526;84.868;83.717;86.924;83.224;85.855
bior1.5
